"cycle_length_bin","cycleday_from_ovu","cycle_length_bin_num","state","prob","prob_sum","n_cycles"
"(30,33]",-26,6,"hM",0.00263131003995119,13.9959381025004,5319
"(33,36]",-26,7,"hM",0.0207240416287404,42.4428372556604,2048
"(36,39]",-26,8,"hM",0.117789330577248,111.428706726076,946
"(39,42]",-26,9,"hM",0.252036824388645,125.514338545545,498
"(42,45]",-26,10,"hM",0.142807671107684,41.9854553056592,294
"(27,30]",-25,5,"hM",0.000642065690532995,8.00013850404111,12460
"(30,33]",-25,6,"hM",0.00325917734216216,17.3355642829605,5319
"(33,36]",-25,7,"hM",0.0318452994499462,65.2191732734898,2048
"(36,39]",-25,8,"hM",0.184446485956315,174.486375714674,946
"(39,42]",-25,9,"hM",0.239649818343251,119.345609534939,498
"(42,45]",-25,10,"hM",0.105602868150927,31.0472432363724,294
"(27,30]",-24,5,"hM",0.00096825708120084,12.0644832317625,12460
"(30,33]",-24,6,"hM",0.00546785000470215,29.0834941750107,5319
"(33,36]",-24,7,"hM",0.0635650128896791,130.181146398063,2048
"(36,39]",-24,8,"hM",0.257177438189161,243.289856526946,946
"(39,42]",-24,9,"hM",0.20351713964135,101.351535541392,498
"(42,45]",-24,10,"hM",0.068808850738957,20.2298021172534,294
"(24,27]",-23,4,"hM",7.42721330956688e-05,1.00000000000009,13464
"(27,30]",-23,5,"hM",0.0019296876895144,24.0439086113494,12460
"(30,33]",-23,6,"hM",0.0176418995012262,93.837263447022,5319
"(33,36]",-23,7,"hM",0.119128600589005,243.975374006283,2048
"(36,39]",-23,8,"hM",0.31618407610702,299.110135997241,946
"(39,42]",-23,9,"hM",0.163227674516792,81.2873819093626,498
"(42,45]",-23,10,"hM",0.0632534274893514,18.5965076818693,294
"(24,27]",-22,4,"hM",0.000519074587381605,6.98882024450592,13464
"(27,30]",-22,5,"hM",0.00475969415207192,59.3057891348161,12460
"(30,33]",-22,6,"hM",0.0370045307948223,196.82709929766,5319
"(33,36]",-22,7,"hM",0.192674613014096,394.597607452869,2048
"(36,39]",-22,8,"hM",0.302944673499073,286.585661130123,946
"(39,42]",-22,9,"hM",0.121603083063679,60.5583353657119,498
"(42,45]",-22,10,"hM",0.062506053655036,18.3767797745806,294
"(24,27]",-21,4,"hM",0.00136581570275333,18.3893426218708,13464
"(27,30]",-21,5,"hM",0.00955965729072262,119.113329842404,12460
"(30,33]",-21,6,"hM",0.0683231225791263,363.410688998373,5319
"(33,36]",-21,7,"hM",0.280503081032803,574.47030995518,2048
"(36,39]",-21,8,"hM",0.24185263671233,228.792594329864,946
"(39,42]",-21,9,"hM",0.0998026390319318,49.701714237902,498
"(42,45]",-21,10,"hM",0.0544269995954971,16.0015378810762,294
"(24,27]",-20,4,"hM",0.0038140217339252,51.3519886255689,13464
"(27,30]",-20,5,"hM",0.0182413341464218,227.287023464416,12460
"(30,33]",-20,6,"hM",0.122150864840604,649.720450087172,5319
"(33,36]",-20,7,"hM",0.329634224116476,675.090890990542,2048
"(36,39]",-20,8,"hM",0.183072226142227,173.186325930546,946
"(39,42]",-20,9,"hM",0.0797268883153555,39.703990381047,498
"(42,45]",-20,10,"hM",0.0599825973510685,17.6348836212142,294
"(21,24]",-19,3,"hM",0.000554785020804454,2.00000000000006,3605
"(24,27]",-19,4,"hM",0.00916842337929238,123.443652378793,13464
"(27,30]",-19,5,"hM",0.0393936095887478,490.844375475797,12460
"(30,33]",-19,6,"hM",0.206441576901827,1098.06274754082,5319
"(33,36]",-19,7,"hM",0.331666523071044,679.253039249498,2048
"(36,39]",-19,8,"hM",0.136937413576797,129.54279324365,946
"(39,42]",-19,9,"hM",0.0607088717167787,30.2330181149558,498
"(42,45]",-19,10,"hM",0.0554897948443311,16.3139996842333,294
"(21,24]",-18,3,"hM",0.00485202135542919,17.4915369863222,3605
"(24,27]",-18,4,"hM",0.0193053742015691,259.927558249926,13464
"(27,30]",-18,5,"hM",0.0802617254202596,1000.06109873643,12460
"(30,33]",-18,6,"hM",0.294188675064043,1564.78956266565,5319
"(33,36]",-18,7,"hM",0.27951388609425,572.444438721024,2048
"(36,39]",-18,8,"hM",0.101255426137382,95.7876331259629,946
"(39,42]",-18,9,"hM",0.0502581392687662,25.0285533558456,498
"(42,45]",-18,10,"hM",0.0432848145207962,12.7257354691141,294
"(18,21]",-17,2,"hM",0.00242718446601949,1.00000000000003,412
"(21,24]",-17,3,"hM",0.0144713465948188,52.1692044743219,3605
"(24,27]",-17,4,"hM",0.0418146406700194,562.992321981142,13464
"(27,30]",-17,5,"hM",0.154605236410837,1926.38124567903,12460
"(30,33]",-17,6,"hM",0.357299317652078,1900.4750705914,5319
"(33,36]",-17,7,"hM",0.204956946987468,419.751827430335,2048
"(36,39]",-17,8,"hM",0.081586376155298,77.1807118429119,946
"(39,42]",-17,9,"hM",0.0409483751384453,20.3922908189457,498
"(42,45]",-17,10,"hM",0.0436542340903921,12.8343448225753,294
"(18,21]",-16,2,"hM",0.0145436894977539,5.99200007307462,412
"(21,24]",-16,3,"hM",0.0307640274867354,110.904319089681,3605
"(24,27]",-16,4,"hM",0.0786089190444455,1058.39048601441,13464
"(27,30]",-16,5,"hM",0.249991408333306,3114.89294783299,12460
"(30,33]",-16,6,"hM",0.365346643638333,1943.27879751229,5319
"(33,36]",-16,7,"hM",0.150703717579457,308.641213602729,2048
"(36,39]",-16,8,"hM",0.0657120284333191,62.1635788979199,946
"(39,42]",-16,9,"hM",0.0440559057197795,21.9398410484502,498
"(42,45]",-16,10,"hM",0.0344105765530192,10.1167095065876,294
"(18,21]",-15,2,"hM",0.0364518608050046,15.0181666516619,412
"(21,24]",-15,3,"hM",0.0677485053836342,244.233361908001,3605
"(24,27]",-15,4,"hM",0.149887447623468,2018.08459480237,13464
"(27,30]",-15,5,"hM",0.34493792611611,4297.92655940673,12460
"(30,33]",-15,6,"hM",0.317323068527366,1687.84140149706,5319
"(33,36]",-15,7,"hM",0.107808651656031,220.792118591552,2048
"(36,39]",-15,8,"hM",0.0481531732093081,45.5529018560055,946
"(39,42]",-15,9,"hM",0.0518897874197416,25.8411141350313,498
"(42,45]",-15,10,"hM",0.0528785839585278,15.5463036838072,294
"(18,21]",-14,2,"hM",0.0894207230604089,36.8413379008885,412
"(21,24]",-14,3,"hM",0.120187463996353,433.275807706852,3605
"(24,27]",-14,4,"hM",0.25445145395888,3425.93437610237,13464
"(27,30]",-14,5,"hM",0.410311341976137,5112.47932102267,12460
"(30,33]",-14,6,"hM",0.225510118889017,1199.48832237068,5319
"(33,36]",-14,7,"hM",0.0869447991576177,178.062948674801,2048
"(36,39]",-14,8,"hM",0.0492254896362428,46.5673131958857,946
"(39,42]",-14,9,"hM",0.0539154613018014,26.8498997282971,498
"(42,45]",-14,10,"hM",0.0598802190041548,17.6047843872215,294
"(18,21]",-13,2,"hM",0.180416612868758,74.3316445019282,412
"(21,24]",-13,3,"hM",0.208956228956223,753.287205387183,3605
"(24,27]",-13,4,"hM",0.369026872462678,4968.5778108375,13464
"(27,30]",-13,5,"hM",0.391626701521839,4879.66870096212,12460
"(30,33]",-13,6,"hM",0.15039953079738,799.975104311262,5319
"(33,36]",-13,7,"hM",0.0662217661100843,135.622176993453,2048
"(36,39]",-13,8,"hM",0.0462364436942211,43.7396757347331,946
"(39,42]",-13,9,"hM",0.0533454661365705,26.5660421360121,498
"(42,45]",-13,10,"hM",0.0476366202792331,14.0051663620945,294
"(18,21]",-12,2,"hM",0.268553184920163,110.643912187107,412
"(21,24]",-12,3,"hM",0.325297581365455,1172.69778082246,3605
"(24,27]",-12,4,"hM",0.436144598385725,5872.25087266541,13464
"(27,30]",-12,5,"hM",0.291826590524261,3636.15931793229,12460
"(30,33]",-12,6,"hM",0.0888345145671224,472.510782982524,5319
"(33,36]",-12,7,"hM",0.0524019215342225,107.319135302088,2048
"(36,39]",-12,8,"hM",0.0423967879272729,40.1073613792001,946
"(39,42]",-12,9,"hM",0.0412311043474035,20.5330899650069,498
"(42,45]",-12,10,"hM",0.0544616484844038,16.0117246544147,294
"(18,21]",-11,2,"hM",0.286245917767609,117.933318120255,412
"(21,24]",-11,3,"hM",0.412442032220182,1486.85352615375,3605
"(24,27]",-11,4,"hM",0.396577000025049,5339.51272833726,13464
"(27,30]",-11,5,"hM",0.178122634809587,2219.40802972745,12460
"(30,33]",-11,6,"hM",0.0508638903917561,270.545032993751,5319
"(33,36]",-11,7,"hM",0.0326647328414076,66.8973728592027,2048
"(36,39]",-11,8,"hM",0.0310136443386661,29.3389075443781,946
"(39,42]",-11,9,"hM",0.033085071605586,16.4763656595818,498
"(42,45]",-11,10,"hM",0.0569807347056619,16.7523360034646,294
"(18,21]",-10,2,"hM",0.343668868065492,141.591573642983,412
"(21,24]",-10,3,"hM",0.403113259697049,1453.22330120786,3605
"(24,27]",-10,4,"hM",0.276389991602979,3721.31484694251,13464
"(27,30]",-10,5,"hM",0.0903081537928184,1125.23959625852,12460
"(30,33]",-10,6,"hM",0.03390607707551,180.346423964638,5319
"(33,36]",-10,7,"hM",0.0226704621227283,46.4291064273477,2048
"(36,39]",-10,8,"hM",0.0230453951834336,21.8009438435282,946
"(39,42]",-10,9,"hM",0.0314765096211245,15.67530179132,498
"(42,45]",-10,10,"hM",0.032188009487832,9.4632747894226,294
"(18,21]",-9,2,"hM",0.323959040293555,133.471124600945,412
"(21,24]",-9,3,"hM",0.318789682958866,1149.23680706671,3605
"(24,27]",-9,4,"hM",0.155500149377677,2093.65401122104,13464
"(27,30]",-9,5,"hM",0.0408286072420268,508.724446235654,12460
"(30,33]",-9,6,"hM",0.0197940500851499,105.284552402912,5319
"(33,36]",-9,7,"hM",0.0177130801668278,36.2763881816633,2048
"(36,39]",-9,8,"hM",0.0104768204336128,9.9110721301977,946
"(39,42]",-9,9,"hM",0.0202706718734729,10.0947945929895,498
"(42,45]",-9,10,"hM",0.022615102668299,6.64884018447991,294
"(18,21]",-8,2,"hM",0.275006909424481,113.302846682886,412
"(21,24]",-8,3,"hM",0.186228418542839,671.353448846935,3605
"(24,27]",-8,4,"hM",0.07137585720289,961.004541379711,13464
"(27,30]",-8,5,"hM",0.0188457124233249,234.817576794628,12460
"(30,33]",-8,6,"hM",0.0120320765604244,63.9986152248976,5319
"(33,36]",-8,7,"hM",0.0141814272568874,29.0435630221054,2048
"(36,39]",-8,8,"hM",0.0094875581633496,8.97523002252872,946
"(39,42]",-8,9,"hM",0.013132909756816,6.54018905889435,498
"(42,45]",-8,10,"hM",0.0107498581790776,3.16045830464882,294
"(18,21]",-7,2,"hM",0.197720150276118,81.4607019137607,412
"(21,24]",-7,3,"hM",0.0855823964273505,308.524539120598,3605
"(24,27]",-7,4,"hM",0.0259330016856962,349.161934696214,13464
"(27,30]",-7,5,"hM",0.00804035351121091,100.182804749688,12460
"(30,33]",-7,6,"hM",0.00535136369371098,28.4639034868487,5319
"(33,36]",-7,7,"hM",0.00685822776103399,14.0456504545976,2048
"(36,39]",-7,8,"hM",0.00763237718733824,7.22022881922197,946
"(39,42]",-7,9,"hM",0.0187855263241942,9.35519210944869,498
"(42,45]",-7,10,"hM",0.0101918276592484,2.99639733181902,294
"(18,21]",-6,2,"hM",0.0997879749308165,41.1126456714964,412
"(21,24]",-6,3,"hM",0.0285587771696011,102.954391696412,3605
"(24,27]",-6,4,"hM",0.00726050929422121,97.7554971373944,13464
"(27,30]",-6,5,"hM",0.00355535122345964,44.2996762443071,12460
"(30,33]",-6,6,"hM",0.00237583516839642,12.6370672607005,5319
"(33,36]",-6,7,"hM",0.00371501431312688,7.60834931328385,2048
"(36,39]",-6,8,"hM",0.00706567764006169,6.68413104749836,946
"(39,42]",-6,9,"hM",0.00965682831171564,4.80910049923439,498
"(42,45]",-6,10,"hM",0.0156372262249801,4.59734451014415,294
"(18,21]",-5,2,"hM",0.0339517300465033,13.9881127791593,412
"(21,24]",-5,3,"hM",0.00533037565488222,19.2160042358504,3605
"(24,27]",-5,4,"hM",0.00144249980238283,19.4218173392825,13464
"(27,30]",-5,5,"hM",0.00107956976280056,13.451439244495,12460
"(30,33]",-5,6,"hM",0.00088528802320389,4.70884699542149,5319
"(33,36]",-5,7,"hM",0.00159369529650976,3.26388796725198,2048
"(36,39]",-5,8,"hM",0.00251977887824349,2.38371081881835,946
"(39,42]",-5,9,"hM",0.00698701932024372,3.47953562148137,498
"(42,45]",-5,10,"hM",0.00794074591929981,2.33457930027414,294
"(18,21]",-4,2,"hM",0.00352311907365512,1.45152505834591,412
"(21,24]",-4,3,"hM",0.0010334308079755,3.72551806275167,3605
"(24,27]",-4,4,"hM",0.000122098450035428,1.643933531277,13464
"(27,30]",-4,5,"hM",0.000168820913224627,2.10350857877886,12460
"(30,33]",-4,6,"hM",0.000255323603857358,1.35806624891729,5319
"(33,36]",-4,7,"hM",0.000213316594698378,0.436872385942279,2048
"(36,39]",-4,8,"hM",0.0012309338772467,1.16446344787538,946
"(39,42]",-4,9,"hM",0.000818237869536687,0.40748245902927,498
"(42,45]",-4,10,"hM",0.0016354679312355,0.480827571783236,294
"(18,21]",-3,2,"hM",3.8616000296603e-05,0.0159097921222004,412
"(21,24]",-3,3,"hM",1.07965254969771e-05,0.0389214744166025,3605
"(24,27]",-3,4,"hM",1.80136810567875e-06,0.0242536201748586,13464
"(27,30]",-3,5,"hM",2.44654765509451e-06,0.0304839837824776,12460
"(30,33]",-3,6,"hM",4.11318819189827e-07,0.00218780479927069,5319
"(33,36]",-3,7,"hM",3.5700304597356e-06,0.00731142238153851,2048
"(36,39]",-3,8,"hM",2.98315910529102e-05,0.028220685136053,946
"(39,42]",-3,9,"hM",9.46145406406634e-05,0.0471180412390503,498
"(42,45]",-3,10,"hM",0.000107084478026281,0.0314828365397267,294
"(18,21]",-2,2,"hM",9.94403606214172e-06,0.00409694285760239,412
"(21,24]",-2,3,"hM",7.3461763842419e-07,0.00264829658651921,3605
"(24,27]",-2,4,"hM",1.36885525888926e-07,0.0018430267205685,13464
"(27,30]",-2,5,"hM",2.23646564297659e-07,0.00278663619114883,12460
"(30,33]",-2,6,"hM",2.83347826472056e-08,0.000150712708900487,5319
"(33,36]",-2,7,"hM",6.13189064594143e-07,0.00125581120428881,2048
"(36,39]",-2,8,"hM",8.00483694740993e-07,0.00075725757522498,946
"(39,42]",-2,9,"hM",1.88831671718931e-05,0.00940381725160278,498
"(42,45]",-2,10,"hM",1.44191062113644e-05,0.00423921722614114,294
"(18,21]",-1,2,"hM",1.63510207133924e-07,6.73662053391767e-05,412
"(21,24]",-1,3,"hM",1.80891989143595e-07,0.000652115620862662,3605
"(24,27]",-1,4,"hM",7.36118399547835e-08,0.000991109813151205,13464
"(27,30]",-1,5,"hM",5.2033886947068e-08,0.000648342231360467,12460
"(30,33]",-1,6,"hM",8.41708132053466e-09,4.47704555439238e-05,5319
"(33,36]",-1,7,"hM",1.5395095533816e-07,0.000315291556532551,2048
"(36,39]",-1,8,"hM",1.54095527298661e-07,0.000145774368824534,946
"(39,42]",-1,9,"hM",6.78474201530008e-07,0.000337880152361944,498
"(42,45]",-1,10,"hM",3.286562418921e-06,0.000966249351162775,294
"(18,21]",0,2,"hM",8.87387424838471e-09,3.6560361903345e-06,412
"(21,24]",0,3,"hM",4.8017871748645e-08,0.000173104427653865,3605
"(24,27]",0,4,"hM",4.07166686719304e-08,0.000548209226998871,13464
"(27,30]",0,5,"hM",1.65860092654259e-08,0.000206661675447206,12460
"(30,33]",0,6,"hM",4.12081471478858e-09,2.19186134679605e-05,5319
"(33,36]",0,7,"hM",4.50594271455539e-08,9.22817067940944e-05,2048
"(36,39]",0,8,"hM",7.84795059033066e-08,7.4241612584528e-05,946
"(39,42]",0,9,"hM",5.02136880924209e-08,2.50064166700256e-05,498
"(42,45]",0,10,"hM",8.94596430232583e-07,0.000263011350488379,294
"(18,21]",1,2,"hM",2.36717947996107e-09,9.75277945743961e-07,412
"(21,24]",1,3,"hM",1.41677895203023e-08,5.10748812206899e-05,3605
"(24,27]",1,4,"hM",9.65135227032459e-09,0.00012994580696765,13464
"(27,30]",1,5,"hM",5.42191398975812e-09,6.75570483123861e-05,12460
"(30,33]",1,6,"hM",1.98772593524804e-09,1.05727142495843e-05,5319
"(33,36]",1,7,"hM",1.43175387314881e-08,2.93223193220877e-05,2048
"(36,39]",1,8,"hM",5.72164029584519e-08,5.41267171986955e-05,946
"(39,42]",1,9,"hM",1.437636328479e-08,7.15942891582544e-06,498
"(42,45]",1,10,"hM",2.87775694691434e-07,8.46060542392817e-05,294
"(18,21]",2,2,"hM",5.484103779417e-11,2.2594507571198e-08,412
"(21,24]",2,3,"hM",5.32643271713992e-09,1.92017899452894e-05,3605
"(24,27]",2,4,"hM",4.99231367082316e-09,6.7216511263963e-05,13464
"(27,30]",2,5,"hM",1.72935269242881e-09,2.1547734547663e-05,12460
"(30,33]",2,6,"hM",7.69739855316297e-10,4.09424629042738e-06,5319
"(33,36]",2,7,"hM",4.61665317020682e-09,9.45490569258357e-06,2048
"(36,39]",2,8,"hM",4.63750165533638e-08,4.38707656594821e-05,946
"(39,42]",2,9,"hM",6.73611148513449e-09,3.35458351959697e-06,498
"(42,45]",2,10,"hM",1.02706539826899e-07,3.01957227091084e-05,294
"(18,21]",3,2,"hM",2.12105085311265e-13,8.73872951482414e-11,412
"(21,24]",3,3,"hM",2.80814286937981e-09,1.01233550441142e-05,3605
"(24,27]",3,4,"hM",2.56207975068254e-10,3.44958417631898e-06,13464
"(27,30]",3,5,"hM",5.17193581497092e-10,6.44423202545377e-06,12460
"(30,33]",3,6,"hM",2.59362605114473e-10,1.37954969660388e-06,5319
"(33,36]",3,7,"hM",1.4825812141079e-09,3.03632632649298e-06,2048
"(36,39]",3,8,"hM",3.81545786436732e-08,3.60942313969149e-05,946
"(39,42]",3,9,"hM",4.21515516974543e-09,2.09914727453322e-06,498
"(42,45]",3,10,"hM",4.07348935260822e-08,1.19760586966682e-05,294
"(18,21]",4,2,"hM",1.72981804783331e-14,7.12685035707326e-12,412
"(21,24]",4,3,"hM",1.86387971271295e-09,6.71928636433018e-06,3605
"(24,27]",4,4,"hM",9.39661206718144e-11,1.26515984872531e-06,13464
"(27,30]",4,5,"hM",1.64535799699898e-10,2.05011606426072e-06,12460
"(30,33]",4,6,"hM",6.81413208969684e-11,3.62443685850975e-07,5319
"(33,36]",4,7,"hM",5.54471938490899e-10,1.13555853002936e-06,2048
"(36,39]",4,8,"hM",3.51736250641651e-08,3.32742493107002e-05,946
"(39,42]",4,9,"hM",3.7453031735642e-09,1.86516098043497e-06,498
"(42,45]",4,10,"hM",1.68142078265158e-08,4.94337710099566e-06,294
"(18,21]",5,2,"hM",2.31579424918257e-15,9.54107230663218e-13,412
"(21,24]",5,3,"hM",1.26822688642424e-09,4.57195792555938e-06,3605
"(24,27]",5,4,"hM",3.18239804429427e-11,4.2847807268378e-07,13464
"(27,30]",5,5,"hM",5.83022386654486e-11,7.26445893771489e-07,12460
"(30,33]",5,6,"hM",6.24365305323291e-12,3.32099905901458e-08,5319
"(33,36]",5,7,"hM",2.11564709787735e-10,4.33284525645282e-07,2048
"(36,39]",5,8,"hM",3.44577255783348e-08,3.25970083971047e-05,946
"(39,42]",5,9,"hM",3.61558788209742e-09,1.80056276528452e-06,498
"(42,45]",5,10,"hM",5.05938175763869e-09,1.48745823674577e-06,294
"(18,21]",6,2,"hM",9.71656790795368e-17,4.00322597807692e-14,412
"(21,24]",6,3,"hM",6.88897013982428e-10,2.48347373540665e-06,3605
"(24,27]",6,4,"hM",2.97733632906479e-12,4.00868563345283e-08,13464
"(27,30]",6,5,"hM",2.12217481803831e-11,2.64422982327574e-07,12460
"(30,33]",6,6,"hM",6.44832699124283e-13,3.42986512664206e-09,5319
"(33,36]",6,7,"hM",8.3528746569122e-11,1.71066872973562e-07,2048
"(36,39]",6,8,"hM",1.54504306849511e-08,1.46161074279637e-05,946
"(39,42]",6,9,"hM",3.50480111629796e-09,1.74539095591639e-06,498
"(42,45]",6,10,"hM",2.05714997957328e-09,6.04802093994543e-07,294
"(18,21]",7,2,"hM",2.6788089354965e-18,1.10366928142456e-15,412
"(21,24]",7,3,"hM",1.95554460459824e-11,7.04973829957664e-08,3605
"(24,27]",7,4,"hM",2.32773906453605e-13,3.13406787649133e-09,13464
"(27,30]",7,5,"hM",7.24735431818323e-12,9.0302034804563e-08,12460
"(30,33]",7,6,"hM",2.46996017187552e-15,1.31377181542059e-11,5319
"(33,36]",7,7,"hM",3.3264350595967e-11,6.81253900205403e-08,2048
"(36,39]",7,8,"hM",5.23623714403257e-09,4.95348033825481e-06,946
"(39,42]",7,9,"hM",3.4000253792552e-09,1.69321263886909e-06,498
"(42,45]",7,10,"hM",8.58489797383053e-10,2.52396000430618e-07,294
"(18,21]",8,2,"hM",6.38890621170772e-20,2.63222935922358e-17,412
"(21,24]",8,3,"hM",4.09037068758241e-13,1.47457863287346e-09,3605
"(24,27]",8,4,"hM",2.86657071575054e-15,3.85955081168653e-11,13464
"(27,30]",8,5,"hM",2.16131180899415e-12,2.69299451400671e-08,12460
"(30,33]",8,6,"hM",7.83161748728397e-19,4.16563734148635e-15,5319
"(33,36]",8,7,"hM",1.32889531221959e-11,2.72157759942572e-08,2048
"(36,39]",8,8,"hM",3.85749450007624e-11,3.64918979707212e-08,946
"(39,42]",8,9,"hM",3.33340804862675e-09,1.66003720821612e-06,498
"(42,45]",8,10,"hM",3.78869351163041e-10,1.11387589241934e-07,294
"(18,21]",9,2,"hM",6.60571716671668e-31,2.72155547268727e-28,412
"(21,24]",9,3,"hM",9.08721977829569e-16,3.2759427300756e-12,3605
"(24,27]",9,4,"hM",5.3202550323411e-17,7.16319137554406e-13,13464
"(27,30]",9,5,"hM",5.28369083201286e-13,6.58347877668803e-09,12460
"(30,33]",9,6,"hM",5.41865846178379e-20,2.8821844358228e-16,5319
"(33,36]",9,7,"hM",5.31512852195516e-12,1.08853832129642e-08,2048
"(36,39]",9,8,"hM",1.91964370710618e-12,1.81598294692245e-09,946
"(39,42]",9,9,"hM",1.53918323611796e-09,7.66513251586743e-07,498
"(42,45]",9,10,"hM",1.86623632214256e-10,5.48673478709913e-08,294
"(18,21]",10,2,"hM",0,0,412
"(21,24]",10,3,"hM",1.68387014533124e-18,6.07035187391913e-15,3605
"(24,27]",10,4,"hM",4.07896064705303e-18,5.4919126151922e-14,13464
"(27,30]",10,5,"hM",7.37479026735859e-14,9.18898867312881e-10,12460
"(30,33]",10,6,"hM",8.06867915248756e-21,4.29173044120813e-17,5319
"(33,36]",10,7,"hM",2.12500752322447e-12,4.35201540756371e-09,2048
"(36,39]",10,8,"hM",1.31877245360301e-13,1.24755874110845e-10,946
"(39,42]",10,9,"hM",5.76328582544656e-10,2.87011634107238e-07,498
"(42,45]",10,10,"hM",1.09510773058148e-10,3.21961672790956e-08,294
"(18,21]",11,2,"hM",0,0,412
"(21,24]",11,3,"hM",5.06658986163941e-20,1.82650564512101e-16,3605
"(24,27]",11,4,"hM",4.01923014325353e-19,5.41149146487655e-15,13464
"(27,30]",11,5,"hM",7.11413894169305e-15,8.86421712134954e-11,12460
"(30,33]",11,6,"hM",1.01441622887623e-21,5.39567992139266e-18,5319
"(33,36]",11,7,"hM",8.4696151717868e-13,1.73457718718194e-09,2048
"(36,39]",11,8,"hM",4.47314771920223e-14,4.23159774236531e-11,946
"(39,42]",11,9,"hM",8.6968348475868e-11,4.33102375409823e-08,498
"(42,45]",11,10,"hM",7.85688631678747e-11,2.30992457713552e-08,294
"(18,21]",12,2,"hM",0,0,412
"(21,24]",12,3,"hM",7.04315562703102e-22,2.53905760354468e-18,3605
"(24,27]",12,4,"hM",6.15675930468619e-21,8.28946072782948e-17,13464
"(27,30]",12,5,"hM",2.53197210066078e-16,3.15483723742334e-12,12460
"(30,33]",12,6,"hM",1.57417707737014e-23,8.37304787453175e-20,5319
"(33,36]",12,7,"hM",3.34780229899747e-13,6.85629910834682e-10,2048
"(36,39]",12,8,"hM",1.49810936667059e-14,1.41721146087038e-11,946
"(39,42]",12,9,"hM",1.6088299296576e-11,8.01197304969485e-09,498
"(42,45]",12,10,"hM",6.61454062637885e-11,1.94467494415538e-08,294
"(18,21]",13,2,"hM",0,0,412
"(21,24]",13,3,"hM",0,0,3605
"(24,27]",13,4,"hM",1.85097742030041e-23,2.49215599869247e-19,13464
"(27,30]",13,5,"hM",1.94808165311245e-19,2.42730973977811e-15,12460
"(30,33]",13,6,"hM",1.60081843070958e-24,8.51475323294428e-21,5319
"(33,36]",13,7,"hM",1.29779525924402e-13,2.65788469093176e-10,2048
"(36,39]",13,8,"hM",5.02191633325662e-15,4.75073285126076e-12,946
"(39,42]",13,9,"hM",6.2651121007304e-12,3.12002582616374e-09,498
"(42,45]",13,10,"hM",6.07413897186912e-11,1.78579685772952e-08,294
"(18,21]",14,2,"hM",0,0,412
